CapturedAt,Time,Symbol,Expiry,Underlying,VIX,Strike,CE_LTP,CE_OI,CE_OI_Chg,CE_Vol,PE_LTP,PE_OI,PE_OI_Chg,PE_Vol
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24250,252.45,9135,-403,165538,2.55,195463,101741,2141627
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24300,203.65,39897,-6050,944080,3.4,380086,167384,3890967
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24350,155.5,35288,-16091,1346950,5.1,337085,172867,4656681
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24400,109,143203,-18790,5016313,8.85,787721,575414,9397857
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24450,66.1,202162,72628,8980879,15.7,777886,702269,9944819
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24500,32.9,510562,306315,14525874,32.65,763315,711193,8289945
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24550,13.65,430574,344581,9081075,63.75,187953,181514,2275507
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24600,5.25,453644,291635,5831333,105.8,134530,122421,1346486
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24650,2.15,219917,102892,3422414,152.35,22620,21027,239989
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24700,1.35,209620,58992,2785763,201.3,25762,23227,179418
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24750,0.85,101121,46067,1027626,250.2,3989,3317,27244
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24800,0.75,144231,50179,1236717,300.3,6007,4334,28963
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24850,0.6,52000,16299,434207,349.45,901,561,2830
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24900,0.55,84438,35040,803600,400,1287,830,5859
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,24950,0.55,54176,30399,443456,451.4,424,300,790
11:50,11:48,NIFTY,07-Jul-2026,24505.80,11.7500,25000,0.5,210559,80748,1203947,498.8,3688,-447,5820
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24000,506.5,52938,-3347,24399,1.4,336925,87393,1686347
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24050,457.35,11786,-1459,6179,1.45,119133,33380,866743
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24100,407.25,15531,-3692,29545,1.6,249190,86861,1692993
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24150,356.85,8045,-1084,25311,1.7,153157,56752,1313996
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24200,306.4,21698,-5908,152313,1.85,248669,96821,2269660
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24250,256.8,9116,-422,168558,2.1,193019,99297,2181008
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24300,208.6,39124,-6823,952486,2.7,369672,156970,3975372
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24350,159.2,35028,-16351,1356181,4,327051,162833,4760366
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24400,112.55,145006,-16987,5058620,7,772542,560235,9629525
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24450,68.95,203077,73543,9066487,12.95,781800,706183,10178962
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24500,34.7,534205,329958,14794766,29.2,769034,716912,8554571
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24550,14.75,449155,363162,9347683,59.5,188996,182557,2354939
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24600,5.75,463065,301056,6007537,100.6,133032,120923,1381615
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24650,2.4,222299,105274,3504713,147,21680,20087,247758
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24700,1.4,210306,59678,2825311,196.9,24966,22431,183335
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24750,0.85,101682,46628,1043872,247,3707,3035,28028
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24800,0.7,143890,49838,1241950,295.45,6131,4458,29535
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24850,0.6,52316,16615,435972,347,913,573,2940
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24900,0.55,84440,35042,809021,395.2,1332,875,5948
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,24950,0.55,54355,30578,443904,448.05,433,309,818
11:55,11:53,NIFTY,07-Jul-2026,24516.40,11.7500,25000,0.55,211630,81819,1212770,494.2,3687,-448,5964
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24000,514.5,52917,-3368,24975,1.65,338669,89137,1728002
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24050,466.7,11785,-1460,6222,1.7,116021,30268,889388
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24100,412.8,15528,-3695,29915,1.85,248663,86334,1734413
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24150,367,8011,-1118,25686,1.95,151955,55550,1347437
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24200,315,21562,-6044,154014,2.05,245561,93713,2313418
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24250,265.7,9004,-534,170522,2.25,185210,91488,2217067
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24300,215.7,37078,-8869,966432,2.8,357539,144837,4048517
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24350,167.95,33554,-17825,1372956,3.85,315708,151490,4860124
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24400,120.05,142354,-19639,5142511,6.6,754518,542211,9876123
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24450,75.75,195843,66309,9223185,11.5,782516,706899,10476542
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24500,39.1,528030,323783,15262674,25.65,809806,757684,8992918
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24550,16.95,455834,369841,9857286,53.5,209442,203003,2518547
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24600,6.75,480539,318530,6303675,93.75,140133,128024,1459499
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24650,2.75,225207,108182,3613239,139.7,24292,22699,262224
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24700,1.55,211371,60743,2918731,188.85,25732,23197,191220
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24750,1,100629,45575,1078032,239,4092,3420,29342
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24800,0.7,145107,51055,1262883,288.35,5942,4269,30847
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24850,0.65,51756,16055,453394,335.5,907,567,3017
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24900,0.6,84553,35155,821946,387,1334,877,6017
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,24950,0.6,52613,28836,470738,438.05,433,309,831
12:00,11:59,NIFTY,07-Jul-2026,24524.45,11.7500,25000,0.5,205732,75921,1227319,487.75,3678,-457,6091
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24000,513.45,53016,-3269,25369,1.55,339915,90383,1754993
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24050,460.5,11781,-1464,6238,1.6,115773,30020,902208
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24100,414.1,15524,-3699,30163,1.7,252689,90360,1763339
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24150,363.4,7984,-1145,25903,1.85,152649,56244,1375876
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24200,313.4,21536,-6070,155181,2.05,243114,91266,2353169
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24250,264.05,8874,-664,171686,2.2,182932,89210,2242695
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24300,214.55,36514,-9433,977547,2.65,350799,138097,4095746
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24350,165.15,32133,-19246,1383207,3.85,317278,153060,4919559
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24400,118.3,138988,-23005,5198049,6.5,751396,539089,10025440
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24450,73.15,187373,57839,9330142,11.6,786959,711342,10662244
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24500,37.4,506666,302419,15596085,25.45,848849,796727,9323382
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24550,15.5,453185,367192,10245184,53.9,223698,217259,2638539
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24600,5.9,481747,319738,6521255,95.05,145923,133814,1518847
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24650,2.4,230108,113083,3689584,141.5,25533,23940,270757
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24700,1.4,212347,61719,2984802,191,27191,24656,196451
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24750,0.9,103623,48569,1109980,239.55,4245,3573,30324
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24800,0.7,145353,51301,1271741,289.4,7118,5445,32532
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24850,0.6,51885,16184,468906,338.85,913,573,3118
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24900,0.55,83563,34165,828959,390.25,1354,897,6072
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,24950,0.5,52660,28883,487692,440.6,436,312,852
12:05,12:03,NIFTY,07-Jul-2026,24521.10,11.7500,25000,0.55,207093,77282,1235005,489,3652,-483,6238
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24000,511.4,53008,-3277,25511,1.45,343273,93741,1778438
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24050,462.2,11774,-1471,6269,1.6,115006,29253,911272
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24100,412.25,15495,-3728,30285,1.65,250155,87826,1800024
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24150,363.35,7974,-1155,26131,1.8,151459,55054,1391978
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24200,313.05,21391,-6215,156175,2,244717,92869,2374032
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24250,263.95,8822,-716,172864,2.25,183548,89826,2262771
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24300,214.25,36981,-8966,985598,2.75,346806,134104,4123435
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24350,165.25,31925,-19454,1389776,3.9,317929,153711,4964822
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24400,117.95,139650,-22343,5232078,6.6,756312,544005,10117350
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24450,73.5,188665,59131,9406067,11.7,800035,724418,10797603
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24500,37.2,500299,296052,15848623,25.75,881037,828915,9562954
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24550,15.6,466754,380761,10519125,54,234646,228207,2728202
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24600,5.9,490386,328377,6690164,95.4,154088,141979,1560910
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24650,2.4,225624,108599,3756070,141.75,26138,24545,277385
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24700,1.4,214840,64212,3072744,190.9,27720,25185,199757
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24750,0.95,101181,46127,1122145,240.45,4267,3595,30909
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24800,0.7,147706,53654,1277559,289.95,7348,5675,33042
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24850,0.65,52087,16386,470452,343.45,904,564,3152
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24900,0.6,83564,34166,831090,390.3,1349,892,6099
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,24950,0.55,52567,28790,491085,439.7,436,312,858
12:10,12:09,NIFTY,07-Jul-2026,24522.05,11.7500,25000,0.55,207905,78094,1239376,489.6,3541,-594,6415
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24000,494.25,52779,-3506,25966,1.35,341661,92129,1804672
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24050,444.35,11772,-1473,6280,1.5,115140,29387,916567
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24100,396.2,15472,-3751,30526,1.55,249732,87403,1825463
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24150,345.25,7961,-1168,26402,1.75,153318,56913,1405345
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24200,294.6,21132,-6474,157423,1.95,246885,95037,2396576
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24250,244.7,8721,-817,174169,2.35,183460,89738,2281299
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24300,196.4,38288,-7659,997935,3.05,349569,136867,4161585
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24350,147.35,31731,-19648,1402541,4.5,320616,156398,5030382
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24400,101.35,139953,-22040,5290305,8.05,758072,545765,10262920
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24450,58.05,188260,58726,9523940,15.35,796142,720525,11037669
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24500,26.55,508314,304067,16211867,33.35,875378,823256,9961072
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24550,9.55,468124,382131,10942079,66.9,230699,224260,2884836
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24600,3.4,484405,322396,6968260,111,149323,137214,1627189
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24650,1.55,221931,104906,3881744,158.5,24431,22838,290243
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24700,1.05,217462,66834,3138427,208.1,26229,23694,208131
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24750,0.8,101249,46195,1137144,257.3,3993,3321,32390
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24800,0.65,146481,52429,1301048,307.5,7099,5426,34109
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24850,0.6,52094,16393,473891,357.15,915,575,3223
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24900,0.6,83705,34307,842474,408.2,1356,899,6178
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,24950,0.5,52443,28666,503538,454,443,319,867
12:15,12:13,NIFTY,07-Jul-2026,24502.80,11.7100,25000,0.5,207520,77709,1263270,505.05,3429,-706,6657
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24000,482.15,52589,-3696,26505,1,339530,89998,1855433
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24050,432.85,11770,-1475,6302,1.15,114641,28888,930675
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24100,384.55,15450,-3773,30874,1.25,249119,86790,1864178
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24150,335.3,7955,-1174,26936,1.45,152007,55602,1430537
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24200,283.1,21112,-6494,160637,1.65,243705,91857,2470634
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24250,233.8,8718,-820,178950,2.15,186834,93112,2348725
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24300,184.6,41086,-4861,1022531,3.15,356289,143587,4278010
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24350,137.05,32966,-18413,1426730,5.05,327613,163395,5224905
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24400,91.45,142771,-19222,5405859,9.5,759600,547293,10689608
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24450,50.35,205835,76301,9753450,18.6,760095,684478,11701676
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24500,21.2,576140,371893,16875338,39.65,783003,730881,10789125
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24550,7.45,492121,406128,11496429,76,199979,193540,3141159
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24600,2.75,458451,296442,7304291,121.65,120404,108295,1749460
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24650,1.25,206403,89378,4012064,169.7,19945,18352,309386
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24700,0.95,222850,72222,3189380,219.2,19617,17082,222083
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24750,0.7,100970,45916,1155665,269.85,3272,2600,34722
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24800,0.7,149767,55715,1319440,319,5336,3663,37398
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24850,0.55,53337,17636,481119,370.75,915,575,3333
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24900,0.5,83797,34399,867219,418,1339,882,6331
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,24950,0.5,53022,29245,510939,472.05,442,318,907
12:20,12:18,NIFTY,07-Jul-2026,24488.90,11.7200,25000,0.5,209287,79476,1311494,520.35,3233,-902,7131
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24000,488.8,52551,-3734,26783,0.9,324054,74522,1906909
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24050,440.05,11775,-1470,6332,1,113873,28120,948574
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24100,387.65,15452,-3771,31127,1.1,251342,89013,1923781
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24150,339.05,7992,-1137,27211,1.3,152857,56452,1465023
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24200,289.95,21146,-6460,162703,1.5,236781,84933,2565114
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24250,239.25,9145,-393,181875,1.85,190696,96974,2419102
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24300,190.6,43127,-2820,1034705,2.55,361977,149275,4391026
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24350,141.75,34467,-16912,1447735,4.05,327439,163221,5393837
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24400,95.05,149385,-12608,5485475,7.7,771441,559134,11065835
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24450,53,220698,91164,9934432,15.9,766095,690478,12237184
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24500,23.05,636996,432749,17366935,36.1,750446,698324,11301212
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24550,8.2,494285,408292,11873741,71.05,188440,182001,3275010
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24600,3,449851,287842,7525698,116.1,120034,107925,1823768
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24650,1.4,201937,84912,4108526,163.8,19249,17656,320574
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24700,0.85,224128,73500,3251595,213.4,18609,16074,227890
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24750,0.7,102327,47273,1179148,263.55,3159,2487,35666
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24800,0.6,158597,64545,1347449,313.4,5013,3340,38197
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24850,0.55,55383,19682,489054,363.8,888,548,3469
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24900,0.5,85263,35865,894236,412.25,1345,888,6425
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,24950,0.5,53583,29806,522654,467.65,452,328,926
12:25,12:23,NIFTY,07-Jul-2026,24492.55,11.7300,25000,0.45,211583,81772,1333010,515.3,3177,-958,7302
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,23900,498.85,17615,-3825,9778,0.05,129562,-65825,2325246
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,23950,449.15,2554,-1690,5539,0.05,74546,3202,1907142
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24000,398.55,47136,-9149,55399,0.05,195250,-54282,3195593
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24050,348.6,10858,-2387,12736,0.05,53315,-32438,1512346
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24100,298.6,11785,-7438,58264,0.05,103248,-59081,3497195
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24150,248.75,4806,-4323,54869,0.05,69237,-27168,2577575
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24200,198.05,13322,-14284,302917,0.1,136631,-15217,5123471
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24250,148.15,4605,-4933,359943,0.05,96631,2909,5952978
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24300,98.4,25785,-20162,2083297,0.05,162766,-49936,9955897
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24350,48.55,78435,27056,4357509,0.05,255289,91071,17691154
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24400,0.05,506078,344085,26354923,1.25,591385,379078,55121691
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24450,0.05,409378,279844,39029670,51.3,170297,94680,43298124
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24500,0.05,406989,202742,43125160,101.05,115289,63167,22874357
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24550,0.05,149956,63963,22248467,150.75,46325,39886,5767257
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24600,0.05,220169,58160,11829594,201,14134,2025,3057223
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24650,0.05,106238,-10787,5792627,251.7,3147,1554,529415
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24700,0.05,146164,-4464,4772103,301.5,3079,544,353668
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24750,0.05,64963,9909,1903944,351.45,1067,395,57578
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24800,0.05,103948,9896,2242536,401.55,1380,-293,57460
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24850,0.05,45839,10138,859672,451,722,382,6322
16:57,15:30,NIFTY,07-Jul-2026,24398.70,11.6500,24900,0.05,78026,28628,1589682,501.95,769,312,11415
